chapter_folder,word_number,type,english,french,relative_path
12_Nature_Animals_Weather,521,sentence2,I checked the weather forecast.,J'ai vérifié les prévisions météo.,12_Nature_Animals_Weather/521_weather_ex2.m4a
12_Nature_Animals_Weather,522,word,rain,pluie,12_Nature_Animals_Weather/522_rain.m4a
12_Nature_Animals_Weather,522,sentence1,I love the sound of rain.,J'aime le bruit de la pluie.,12_Nature_Animals_Weather/522_rain_ex1.m4a
12_Nature_Animals_Weather,522,sentence2,The rain stopped after an hour.,La pluie s'est arrêtée après une heure.,12_Nature_Animals_Weather/522_rain_ex2.m4a
12_Nature_Animals_Weather,523,word,snow,neige,12_Nature_Animals_Weather/523_snow.m4a
12_Nature_Animals_Weather,523,sentence1,I love playing in the snow.,J'adore jouer dans la neige.,12_Nature_Animals_Weather/523_snow_ex1.m4a
12_Nature_Animals_Weather,523,sentence2,The snow fell all night.,La neige est tombée toute la nuit.,12_Nature_Animals_Weather/523_snow_ex2.m4a
12_Nature_Animals_Weather,524,word,wind,vent,12_Nature_Animals_Weather/524_wind.m4a
12_Nature_Animals_Weather,524,sentence1,The wind blew through the trees.,Le vent a soufflé à travers les arbres.,12_Nature_Animals_Weather/524_wind_ex1.m4a
12_Nature_Animals_Weather,524,sentence2,This wind is very strong.,Ce vent est très fort.,12_Nature_Animals_Weather/524_wind_ex2.m4a
12_Nature_Animals_Weather,525,word,sun,soleil,12_Nature_Animals_Weather/525_sun.m4a
12_Nature_Animals_Weather,525,sentence1,The sun is shining brightly.,Le soleil brille intensément.,12_Nature_Animals_Weather/525_sun_ex1.m4a
12_Nature_Animals_Weather,525,sentence2,We watched the sun set over the ocean.,Nous avons regardé le soleil se coucher sur l'océan.,12_Nature_Animals_Weather/525_sun_ex2.m4a
12_Nature_Animals_Weather,526,word,cloud,nuage,12_Nature_Animals_Weather/526_cloud.m4a
12_Nature_Animals_Weather,526,sentence1,I see a cloud in the shape of a heart.,Je vois un nuage en forme de cœur.,12_Nature_Animals_Weather/526_cloud_ex1.m4a
12_Nature_Animals_Weather,526,sentence2,The sky was full of clouds.,Le ciel était plein de nuages.,12_Nature_Animals_Weather/526_cloud_ex2.m4a
12_Nature_Animals_Weather,527,word,storm,tempête,12_Nature_Animals_Weather/527_storm.m4a
12_Nature_Animals_Weather,527,sentence1,A storm is coming tonight.,Une tempête arrive ce soir.,12_Nature_Animals_Weather/527_storm_ex1.m4a
12_Nature_Animals_Weather,527,sentence2,The storm destroyed many trees.,La tempête a détruit de nombreux arbres.,12_Nature_Animals_Weather/527_storm_ex2.m4a
12_Nature_Animals_Weather,528,word,sky,ciel,12_Nature_Animals_Weather/528_sky.m4a
12_Nature_Animals_Weather,528,sentence1,The sky is blue today.,Le ciel est bleu aujourd'hui.,12_Nature_Animals_Weather/528_sky_ex1.m4a
12_Nature_Animals_Weather,528,sentence2,We watched the stars in the night sky.,Nous avons regardé les étoiles dans le ciel nocturne.,12_Nature_Animals_Weather/528_sky_ex2.m4a
12_Nature_Animals_Weather,529,word,star,étoile,12_Nature_Animals_Weather/529_star.m4a
12_Nature_Animals_Weather,529,sentence1,I can see a star in the sky.,Je peux voir une étoile dans le ciel.,12_Nature_Animals_Weather/529_star_ex1.m4a
12_Nature_Animals_Weather,529,sentence2,We watched the stars all night.,Nous avons regardé les étoiles toute la nuit.,12_Nature_Animals_Weather/529_star_ex2.m4a
12_Nature_Animals_Weather,530,word,moon,lune,12_Nature_Animals_Weather/530_moon.m4a
12_Nature_Animals_Weather,530,sentence1,The moon is full tonight.,La lune est pleine ce soir.,12_Nature_Animals_Weather/530_moon_ex1.m4a
12_Nature_Animals_Weather,530,sentence2,We watched the moon rise over the mountains.,Nous avons regardé la lune se lever au-dessus des montagnes.,12_Nature_Animals_Weather/530_moon_ex2.m4a
12_Nature_Animals_Weather,531,word,fire,feu,12_Nature_Animals_Weather/531_fire.m4a
12_Nature_Animals_Weather,531,sentence1,We sat around the fire.,Nous étions assis autour du feu.,12_Nature_Animals_Weather/531_fire_ex1.m4a
12_Nature_Animals_Weather,531,sentence2,The fire kept us warm.,Le feu nous a tenus au chaud.,12_Nature_Animals_Weather/531_fire_ex2.m4a
12_Nature_Animals_Weather,532,word,ice,glace,12_Nature_Animals_Weather/532_ice.m4a
12_Nature_Animals_Weather,532,sentence1,I put ice in my drink.,J'ai mis de la glace dans ma boisson.,12_Nature_Animals_Weather/532_ice_ex1.m4a
12_Nature_Animals_Weather,532,sentence2,The lake froze into ice.,Le lac a gelé en glace.,12_Nature_Animals_Weather/532_ice_ex2.m4a
12_Nature_Animals_Weather,533,word,flower,fleur,12_Nature_Animals_Weather/533_flower.m4a
12_Nature_Animals_Weather,533,sentence1,I bought flowers for my mother.,J'ai acheté des fleurs pour ma mère.,12_Nature_Animals_Weather/533_flower_ex1.m4a
12_Nature_Animals_Weather,533,sentence2,This flower smells wonderful.,Cette fleur sent merveilleusement bon.,12_Nature_Animals_Weather/533_flower_ex2.m4a
12_Nature_Animals_Weather,534,word,tree,arbre,12_Nature_Animals_Weather/534_tree.m4a
12_Nature_Animals_Weather,534,sentence1,We sat under a tree.,Nous étions assis sous un arbre.,12_Nature_Animals_Weather/534_tree_ex1.m4a
12_Nature_Animals_Weather,534,sentence2,This tree is very old.,Cet arbre est très vieux.,12_Nature_Animals_Weather/534_tree_ex2.m4a
12_Nature_Animals_Weather,735,word,ocean,océan,12_Nature_Animals_Weather/735_ocean.m4a
12_Nature_Animals_Weather,735,sentence1,We swam in the ocean.,Nous avons nagé dans l'océan.,12_Nature_Animals_Weather/735_ocean_ex1.m4a
12_Nature_Animals_Weather,735,sentence2,The ocean was very calm today.,L'océan était très calme aujourd'hui.,12_Nature_Animals_Weather/735_ocean_ex2.m4a
12_Nature_Animals_Weather,736,word,desert,désert,12_Nature_Animals_Weather/736_desert.m4a
12_Nature_Animals_Weather,736,sentence1,We traveled through the desert.,Nous avons traversé le désert.,12_Nature_Animals_Weather/736_desert_ex1.m4a
12_Nature_Animals_Weather,736,sentence2,The desert is very hot during the day.,Le désert est très chaud pendant la journée.,12_Nature_Animals_Weather/736_desert_ex2.m4a
12_Nature_Animals_Weather,737,word,valley,vallée,12_Nature_Animals_Weather/737_valley.m4a
12_Nature_Animals_Weather,737,sentence1,We hiked through the valley.,Nous avons randonné à travers la vallée.,12_Nature_Animals_Weather/737_valley_ex1.m4a
12_Nature_Animals_Weather,737,sentence2,The valley is very green in spring.,La vallée est très verte au printemps.,12_Nature_Animals_Weather/737_valley_ex2.m4a
12_Nature_Animals_Weather,738,word,waterfall,cascade,12_Nature_Animals_Weather/738_waterfall.m4a
12_Nature_Animals_Weather,738,sentence1,We hiked to see the waterfall.,Nous avons randonné pour voir la cascade.,12_Nature_Animals_Weather/738_waterfall_ex1.m4a
12_Nature_Animals_Weather,738,sentence2,The waterfall was very powerful.,La cascade était très puissante.,12_Nature_Animals_Weather/738_waterfall_ex2.m4a
12_Nature_Animals_Weather,739,word,sand,sable,12_Nature_Animals_Weather/739_sand.m4a
12_Nature_Animals_Weather,739,sentence1,We played in the sand.,Nous avons joué dans le sable.,12_Nature_Animals_Weather/739_sand_ex1.m4a
12_Nature_Animals_Weather,739,sentence2,The sand was very hot today.,Le sable était très chaud aujourd'hui.,12_Nature_Animals_Weather/739_sand_ex2.m4a
12_Nature_Animals_Weather,740,word,rock,rocher,12_Nature_Animals_Weather/740_rock.m4a
12_Nature_Animals_Weather,740,sentence1,We climbed over the rocks.,Nous avons grimpé sur les rochers.,12_Nature_Animals_Weather/740_rock_ex1.m4a
12_Nature_Animals_Weather,740,sentence2,This rock is very large.,Ce rocher est très grand.,12_Nature_Animals_Weather/740_rock_ex2.m4a
12_Nature_Animals_Weather,741,word,cave,grotte,12_Nature_Animals_Weather/741_cave.m4a
12_Nature_Animals_Weather,741,sentence1,We explored the cave together.,Nous avons exploré la grotte ensemble.,12_Nature_Animals_Weather/741_cave_ex1.m4a
12_Nature_Animals_Weather,741,sentence2,This cave is very dark inside.,Cette grotte est très sombre à l'intérieur.,12_Nature_Animals_Weather/741_cave_ex2.m4a
12_Nature_Animals_Weather,742,word,hill,colline,12_Nature_Animals_Weather/742_hill.m4a
12_Nature_Animals_Weather,742,sentence1,We climbed the hill together.,Nous avons gravi la colline ensemble.,12_Nature_Animals_Weather/742_hill_ex1.m4a
12_Nature_Animals_Weather,742,sentence2,This hill offers a beautiful view.,Cette colline offre une belle vue.,12_Nature_Animals_Weather/742_hill_ex2.m4a
12_Nature_Animals_Weather,743,word,plant,plante,12_Nature_Animals_Weather/743_plant.m4a
12_Nature_Animals_Weather,743,sentence1,I water my plants every morning.,J'arrose mes plantes tous les matins.,12_Nature_Animals_Weather/743_plant_ex1.m4a
12_Nature_Animals_Weather,743,sentence2,This plant needs a lot of sunlight.,Cette plante a besoin de beaucoup de soleil.,12_Nature_Animals_Weather/743_plant_ex2.m4a
12_Nature_Animals_Weather,744,word,seed,graine,12_Nature_Animals_Weather/744_seed.m4a
12_Nature_Animals_Weather,744,sentence1,I planted the seeds in spring.,J'ai planté les graines au printemps.,12_Nature_Animals_Weather/744_seed_ex1.m4a
12_Nature_Animals_Weather,744,sentence2,This seed will grow into a tree.,Cette graine deviendra un arbre.,12_Nature_Animals_Weather/744_seed_ex2.m4a
12_Nature_Animals_Weather,745,word,leaf,feuille,12_Nature_Animals_Weather/745_leaf.m4a
12_Nature_Animals_Weather,745,sentence1,The leaf fell from the tree.,La feuille est tombée de l'arbre.,12_Nature_Animals_Weather/745_leaf_ex1.m4a
12_Nature_Animals_Weather,745,sentence2,This leaf is very green.,Cette feuille est très verte.,12_Nature_Animals_Weather/745_leaf_ex2.m4a
12_Nature_Animals_Weather,746,word,branch,branche,12_Nature_Animals_Weather/746_branch.m4a
12_Nature_Animals_Weather,746,sentence1,The bird sat on the branch.,L'oiseau était posé sur la branche.,12_Nature_Animals_Weather/746_branch_ex1.m4a
12_Nature_Animals_Weather,746,sentence2,This branch is very strong.,Cette branche est très solide.,12_Nature_Animals_Weather/746_branch_ex2.m4a
12_Nature_Animals_Weather,747,word,nest,nid,12_Nature_Animals_Weather/747_nest.m4a
12_Nature_Animals_Weather,747,sentence1,The bird built a nest in the tree.,L'oiseau a construit un nid dans l'arbre.,12_Nature_Animals_Weather/747_nest_ex1.m4a
12_Nature_Animals_Weather,747,sentence2,This nest is very small.,Ce nid est très petit.,12_Nature_Animals_Weather/747_nest_ex2.m4a
12_Nature_Animals_Weather,748,word,wing,aile,12_Nature_Animals_Weather/748_wing.m4a
12_Nature_Animals_Weather,748,sentence1,The bird flapped its wings.,L'oiseau a battu des ailes.,12_Nature_Animals_Weather/748_wing_ex1.m4a
12_Nature_Animals_Weather,748,sentence2,This wing was injured in the fall.,Cette aile a été blessée dans la chute.,12_Nature_Animals_Weather/748_wing_ex2.m4a
12_Nature_Animals_Weather,749,word,fur,fourrure,12_Nature_Animals_Weather/749_fur.m4a
12_Nature_Animals_Weather,749,sentence1,The cat's fur is very soft.,La fourrure du chat est très douce.,12_Nature_Animals_Weather/749_fur_ex1.m4a
12_Nature_Animals_Weather,749,sentence2,This fur keeps the animal warm.,Cette fourrure garde l'animal au chaud.,12_Nature_Animals_Weather/749_fur_ex2.m4a
12_Nature_Animals_Weather,750,word,tail,queue,12_Nature_Animals_Weather/750_tail.m4a
12_Nature_Animals_Weather,750,sentence1,The dog wagged its tail happily.,Le chien remuait la queue joyeusement.,12_Nature_Animals_Weather/750_tail_ex1.m4a
12_Nature_Animals_Weather,750,sentence2,This tail is very long.,Cette queue est très longue.,12_Nature_Animals_Weather/750_tail_ex2.m4a
13_Work_School_Materials,633,word,lesson,leçon,13_Work_School_Materials/633_lesson.m4a
13_Work_School_Materials,633,sentence1,I learned an important lesson today.,J'ai appris une leçon importante aujourd'hui.,13_Work_School_Materials/633_lesson_ex1.m4a
13_Work_School_Materials,633,sentence2,This lesson was very clear.,Cette leçon était très claire.,13_Work_School_Materials/633_lesson_ex2.m4a
13_Work_School_Materials,634,word,exam,examen,13_Work_School_Materials/634_exam.m4a
13_Work_School_Materials,634,sentence1,I studied hard for the exam.,J'ai beaucoup étudié pour l'examen.,13_Work_School_Materials/634_exam_ex1.m4a
13_Work_School_Materials,634,sentence2,This exam was very difficult.,Cet examen était très difficile.,13_Work_School_Materials/634_exam_ex2.m4a
13_Work_School_Materials,635,word,grade,note,13_Work_School_Materials/635_grade.m4a
13_Work_School_Materials,635,sentence1,I got a good grade on my test.,J'ai eu une bonne note à mon test.,13_Work_School_Materials/635_grade_ex1.m4a
13_Work_School_Materials,635,sentence2,This grade reflects a lot of hard work.,Cette note reflète beaucoup de travail acharné.,13_Work_School_Materials/635_grade_ex2.m4a
13_Work_School_Materials,636,word,homework,devoirs,13_Work_School_Materials/636_homework.m4a
13_Work_School_Materials,636,sentence1,I finished my homework early.,J'ai fini mes devoirs tôt.,13_Work_School_Materials/636_homework_ex1.m4a
13_Work_School_Materials,636,sentence2,This homework is very difficult.,Ces devoirs sont très difficiles.,13_Work_School_Materials/636_homework_ex2.m4a
13_Work_School_Materials,637,word,classroom,salle de classe,13_Work_School_Materials/637_classroom.m4a
13_Work_School_Materials,637,sentence1,The classroom was very quiet.,La salle de classe était très calme.,13_Work_School_Materials/637_classroom_ex1.m4a
13_Work_School_Materials,637,sentence2,This classroom has thirty students.,Cette salle de classe compte trente élèves.,13_Work_School_Materials/637_classroom_ex2.m4a
13_Work_School_Materials,638,word,notebook,cahier,13_Work_School_Materials/638_notebook.m4a
13_Work_School_Materials,638,sentence1,I write my notes in a notebook.,J'écris mes notes dans un cahier.,13_Work_School_Materials/638_notebook_ex1.m4a
13_Work_School_Materials,638,sentence2,This notebook is almost full.,Ce cahier est presque plein.,13_Work_School_Materials/638_notebook_ex2.m4a
13_Work_School_Materials,639,word,pencil,crayon,13_Work_School_Materials/639_pencil.m4a
13_Work_School_Materials,639,sentence1,I write with a pencil.,J'écris avec un crayon.,13_Work_School_Materials/639_pencil_ex1.m4a
13_Work_School_Materials,639,sentence2,This pencil needs sharpening.,Ce crayon a besoin d'être taillé.,13_Work_School_Materials/639_pencil_ex2.m4a
13_Work_School_Materials,640,word,eraser,gomme,13_Work_School_Materials/640_eraser.m4a
13_Work_School_Materials,640,sentence1,I used an eraser to fix my mistake.,J'ai utilisé une gomme pour corriger mon erreur.,13_Work_School_Materials/640_eraser_ex1.m4a
13_Work_School_Materials,640,sentence2,This eraser works very well.,Cette gomme fonctionne très bien.,13_Work_School_Materials/640_eraser_ex2.m4a
13_Work_School_Materials,641,word,diploma,diplôme,13_Work_School_Materials/641_diploma.m4a
13_Work_School_Materials,641,sentence1,I received my diploma last year.,J'ai reçu mon diplôme l'année dernière.,13_Work_School_Materials/641_diploma_ex1.m4a
13_Work_School_Materials,641,sentence2,This diploma took years of hard work.,Ce diplôme a demandé des années de travail acharné.,13_Work_School_Materials/641_diploma_ex2.m4a
13_Work_School_Materials,642,word,scholarship,bourse d'études,13_Work_School_Materials/642_scholarship.m4a
13_Work_School_Materials,642,sentence1,I received a scholarship for university.,J'ai reçu une bourse d'études pour l'université.,13_Work_School_Materials/642_scholarship_ex1.m4a
13_Work_School_Materials,642,sentence2,This scholarship covers all tuition fees.,Cette bourse couvre tous les frais de scolarité.,13_Work_School_Materials/642_scholarship_ex2.m4a
13_Work_School_Materials,689,word,artist,artiste,13_Work_School_Materials/689_artist.m4a
13_Work_School_Materials,689,sentence1,She is a talented artist.,C'est une artiste talentueuse.,13_Work_School_Materials/689_artist_ex1.m4a
13_Work_School_Materials,689,sentence2,This artist painted the mural downtown.,Cet artiste a peint la fresque au centre-ville.,13_Work_School_Materials/689_artist_ex2.m4a
13_Work_School_Materials,690,word,musician,musicien,13_Work_School_Materials/690_musician.m4a
13_Work_School_Materials,690,sentence1,He is a talented musician.,C'est un musicien talentueux.,13_Work_School_Materials/690_musician_ex1.m4a
13_Work_School_Materials,690,sentence2,This musician plays the violin beautifully.,Ce musicien joue magnifiquement du violon.,13_Work_School_Materials/690_musician_ex2.m4a
13_Work_School_Materials,691,word,writer,écrivain,13_Work_School_Materials/691_writer.m4a
13_Work_School_Materials,691,sentence1,She is a talented writer.,C'est une écrivaine talentueuse.,13_Work_School_Materials/691_writer_ex1.m4a
13_Work_School_Materials,691,sentence2,This writer published a new novel.,Cet écrivain a publié un nouveau roman.,13_Work_School_Materials/691_writer_ex2.m4a
